sample_id,split,label,class_name,xml_object_name,orig_filename,filename,width,height,bytes,sha256,dhash64,ahash64,image_relpath
trainval_benign_0106,trainval,0,benign,0,benign (106).png,trainval_benign_0106.png,808,716,560410,a5f40c2ff6311c66bac1e9f51a9a8ef7f366aa9de87f525c38db54409a872e1f,d264e919995b7d3a,ffffdf3f3af00000,JPEGImages/trainval_benign_0106.png
trainval_benign_0107,trainval,0,benign,0,benign (107).png,trainval_benign_0107.png,759,616,463558,2fee8486caeebc6d0ec9677289b388b2a423cabcb2fb03aee1b56c0a03fb5a7b,182d233b0b840f07,7f3f7f771e080000,JPEGImages/trainval_benign_0107.png
trainval_benign_0108,trainval,0,benign,0,benign (108).png,trainval_benign_0108.png,769,582,419251,31e9c6cb182f60f58ebed596fa0ae62eac067967f94ebfa17282560b2ca07858,1818262626070f07,ff7fff7f781c1800,JPEGImages/trainval_benign_0108.png
trainval_benign_0110,trainval,0,benign,0,benign (110).png,trainval_benign_0110.png,555,468,262512,56474a287b1b72ddf28f0e406322bfe3a5054a5c8bf04d550207517f0a5c5f9b,ccc86c1c0e8cd6e4,ff81f97d38180000,JPEGImages/trainval_benign_0110.png
trainval_benign_0111,trainval,0,benign,0,benign (111).png,trainval_benign_0111.png,315,477,186397,409abf7536930f2ff797492b5a6e85f38bbd7973d0bb9464ec436445ffc9f88d,6c46e866a6e26661,ffffff6f00000000,JPEGImages/trainval_benign_0111.png
trainval_benign_0112,trainval,0,benign,0,benign (112).png,trainval_benign_0112.png,652,612,371184,7e868991dc5cd422e223f114566a861012f645f1fc92a50a1a99943882a0f9b0,3e7f3f3e7d373723,f0f0f8f8e0e06060,JPEGImages/trainval_benign_0112.png
trainval_benign_0113,trainval,0,benign,0,benign (113).png,trainval_benign_0113.png,810,695,547795,937bb9cca674f76fad2c43c7e98c295b89129973eddf5818904e282504c0a821,e242584666072763,85fff3dfdf040000,JPEGImages/trainval_benign_0113.png
trainval_benign_0114,trainval,0,benign,0,benign (114).png,trainval_benign_0114.png,757,575,405361,cc57fe654f8f6ac92448cf9bdff6a76d65469d457b1d522b16d4f9e319efa543,181806262f274f0f,ff7fff7f78081800,JPEGImages/trainval_benign_0114.png
trainval_benign_0115,trainval,0,benign,0,benign (115).png,trainval_benign_0115.png,554,469,327090,9548a6512bb031531df08084d0ece90ee3b093777ca4c6d4dc26c607a0aa60e0,5c30495bc6c78387,5800fff7fc00060e,JPEGImages/trainval_benign_0115.png
trainval_benign_0116,trainval,0,benign,0,benign (116).png,trainval_benign_0116.png,766,588,414033,d28dc6d3cf375ca9ca249fe94ea2c0d93a894188a2bb234f4c492fd9ad6a51b7,1c18454e2d2f4f0b,ff7f7f7c78180000,JPEGImages/trainval_benign_0116.png
trainval_benign_0117,trainval,0,benign,0,benign (117).png,trainval_benign_0117.png,806,688,563959,9b8c4c9991def7b5b2b2fa87c25551bc6b46945a67d38dfa719741657f94dd41,50561e0115071f33,03fffdff3f1c0000,JPEGImages/trainval_benign_0117.png
trainval_benign_0119,trainval,0,benign,0,benign (119).png,trainval_benign_0119.png,762,585,410558,596ffa70be703d31252eebe8cf7b498c623bc8f123fd81ac60eb65357c2c6f32,5c184d4e0c0f0f09,ff7f7f7c78380000,JPEGImages/trainval_benign_0119.png
trainval_benign_0120,trainval,0,benign,0,benign (120).png,trainval_benign_0120.png,808,695,500001,174a3c2d7ec244537c421dc64ecdfa7d1cb3c78454c1ff3a04a04d00599f1c23,66d4dc7878383030,ffffffe1e0000000,JPEGImages/trainval_benign_0120.png
trainval_benign_0121,trainval,0,benign,0,benign (121).png,trainval_benign_0121.png,646,610,370470,ed0b25ae371f04286bd55383a13e068528ffeccc1f79d6918699f98fac008568,1b3161c4a5c4b0e0,ffe7c30303010101,JPEGImages/trainval_benign_0121.png
trainval_benign_0122,trainval,0,benign,0,benign (122).png,trainval_benign_0122.png,774,577,412997,89ca6da7a73dc48199911dcfe01bbbc11f50a70d5a4adb38e172824da79f6606,5c4c4f4e0c1f0f0b,ff7f7f5c38380000,JPEGImages/trainval_benign_0122.png
trainval_benign_0123,trainval,0,benign,0,benign (123).png,trainval_benign_0123.png,648,610,378434,82c83d224054aaf69beeab2822e55868362b65fc460338fa4fe0317ced6d68c7,078bb83434373b3b,fffff36160200060,JPEGImages/trainval_benign_0123.png
trainval_benign_0124,trainval,0,benign,0,benign (124).png,trainval_benign_0124.png,645,614,384636,e9195e0ae252af6ced4edee7a63793fbcec644240c5c241798e28d8ee4a7f9e2,1e77367cdc1a1f27,fcffffe000702000,JPEGImages/trainval_benign_0124.png
trainval_benign_0125,trainval,0,benign,0,benign (125).png,trainval_benign_0125.png,756,578,424665,56c8dbbcbda427dbf2c093354e26cd1d02ba9c4d30ba2661035b3d56e883c1b7,2487e6663e3735c6,fffffee870600000,JPEGImages/trainval_benign_0125.png
trainval_benign_0126,trainval,0,benign,0,benign (126).png,trainval_benign_0126.png,771,570,432627,f45071de5f39054e60bd4f1c1ef1f52beeae3eb8e05308e3ae33cd69b902506b,a4d2e7761e1717d2,ffffeffcf0700000,JPEGImages/trainval_benign_0126.png
trainval_benign_0127,trainval,0,benign,0,benign (127).png,trainval_benign_0127.png,558,476,240634,cc8d32e98de3b05e1ddffaf0fe8f794a0c7e901b5c9027a749b3a62e8cdafda7,c8ecdcdcd8d2d0f0,ffcbc1b180000000,JPEGImages/trainval_benign_0127.png
trainval_benign_0128,trainval,0,benign,0,benign (128).png,trainval_benign_0128.png,549,475,286785,35235c9fae719e0e95ec4346a574aefc1b3f92752f423a98411f0a8a3edc42d0,ec64501093e2d0f0,ffef7f3f07000000,JPEGImages/trainval_benign_0128.png
trainval_benign_0129,trainval,0,benign,0,benign (129).png,trainval_benign_0129.png,775,587,459070,4fc66ba07aa894513037cfaeea4a37e9f7a9df7caafbefe7e8fc0a7f641fd27f,490c64e0b2a2b8ac,ffffdfffa7000000,JPEGImages/trainval_benign_0129.png
trainval_benign_0130,trainval,0,benign,0,benign (130).png,trainval_benign_0130.png,558,474,308296,c0d3fa5eaa1f336263738a906efa7ab3b1565527ffcd099ee8ed0d022b47dce3,b3c2c13131707171,ff9f0fe7e3000000,JPEGImages/trainval_benign_0130.png
trainval_benign_0131,trainval,0,benign,0,benign (131).png,trainval_benign_0131.png,587,435,278732,c16e81221c74f5c64dbb5829351ac19007722d5ebfdcce0985176df0b5711e10,93c1213334260778,ffff7f7f00000000,JPEGImages/trainval_benign_0131.png
trainval_benign_0134,trainval,0,benign,0,benign (134).png,trainval_benign_0134.png,378,345,176991,ba2859bef4293375f2d3aa2cdb48aecf43fdfe82c3f38f3be53e969f58715e6d,49b91b86f31a6ee3,ffffff3d80000000,JPEGImages/trainval_benign_0134.png
trainval_benign_0135,trainval,0,benign,0,benign (135).png,trainval_benign_0135.png,776,582,453556,860f351b2ac3309c6aba40f59b193de6a77becbe83d7eca03f8aa05d7736c6f5,98ee9a90b4b63c3c,ffdfffbf20000000,JPEGImages/trainval_benign_0135.png
trainval_benign_0137,trainval,0,benign,0,benign (137).png,trainval_benign_0137.png,777,578,435683,bf86a2910756add7da53a9a3980a5f6da9cd8d874758a029f70310d0c71da065,c062889a31316160,ffffff3f67020000,JPEGImages/trainval_benign_0137.png
trainval_benign_0138,trainval,0,benign,0,benign (138).png,trainval_benign_0138.png,766,600,476849,a052a2f56ee5659be77a73f94e3af48571ad8280f0ad242deb5574a01ee04fce,e94b044444044660,ffff7f4f01000000,JPEGImages/trainval_benign_0138.png
trainval_benign_0139,trainval,0,benign,0,benign (139).png,trainval_benign_0139.png,563,468,286470,803743706bac2257b6fd2d11e29e890376061a30a9afd162982e4c011de483e0,52d9d7731b978797,fff0fcfcfc3c0800,JPEGImages/trainval_benign_0139.png
trainval_benign_0140,trainval,0,benign,0,benign (140).png,trainval_benign_0140.png,452,591,297564,13895018f758ebcfb68d09e0ebd544f659695391de01d8719c6bfd0e3fff7b0b,4b4fbbe8e1870f0f,fefff000000e1c10,JPEGImages/trainval_benign_0140.png
trainval_benign_0141,trainval,0,benign,0,benign (141).png,trainval_benign_0141.png,567,471,306141,a40e48777acdb1be349dc06dcb769e91cb7561f056e12f4dda87fe9bf453d642,c5c8e8646c2c65e4,ffffdf4809080000,JPEGImages/trainval_benign_0141.png
trainval_benign_0142,trainval,0,benign,0,benign (142).png,trainval_benign_0142.png,785,582,451718,78ee76b961259085960567c5206a7e419e710689b554517f43211d442905840a,18ca3859595b5d59,fffffff7f2000000,JPEGImages/trainval_benign_0142.png
trainval_benign_0143,trainval,0,benign,0,benign (143).png,trainval_benign_0143.png,554,467,329166,3329c11f9a9595def4fd65e90f4225914244da5920805c05e8bace600532c8b4,d3e6350c25240404,ffffff7f00000000,JPEGImages/trainval_benign_0143.png
trainval_benign_0145,trainval,0,benign,0,benign (145).png,trainval_benign_0145.png,779,574,433517,969a043413cf6f6fbcba04fcce43541070394be89c50c3ea99c16a7ec298955f,dcd99c2b29461687,ffffff7f700c0000,JPEGImages/trainval_benign_0145.png
trainval_benign_0146,trainval,0,benign,0,benign (146).png,trainval_benign_0146.png,449,594,272163,ee4a805ba8c10388c156dca5651b217417c0baa56e1049d1ede6173ea3064ba1,b4ab2d3e5ac9f063,fffffffc00000000,JPEGImages/trainval_benign_0146.png
trainval_benign_0147,trainval,0,benign,0,benign (147).png,trainval_benign_0147.png,564,463,321082,22119b4e7972ba89cffa4b723b4d4a85f366e634e5240fe9073e149daf249725,464587d787a78fc6,fffffffe18000000,JPEGImages/trainval_benign_0147.png
trainval_benign_0148,trainval,0,benign,0,benign (148).png,trainval_benign_0148.png,567,463,294837,33421cacc2b63d2b5798ca46e16a0eea159cf159118c38635bd0d0f7f944473f,5865679e98989898,ffcfc4fd31300000,JPEGImages/trainval_benign_0148.png
trainval_benign_0149,trainval,0,benign,0,benign (149).png,trainval_benign_0149.png,557,468,298431,c80b7c2b74f1cdb63e7a6ab850f02c02f509d142a7a018883712d614630cab8c,941dc3929a1838b2,ffffcf8630200000,JPEGImages/trainval_benign_0149.png
trainval_benign_0150,trainval,0,benign,0,benign (150).png,trainval_benign_0150.png,671,570,381222,c73693cc2f8165ae01ee4514f606fff117a87869fdd55ad16a39755ebcfeab31,4347cdcc36980f06,00deff9f2d331800,JPEGImages/trainval_benign_0150.png
trainval_benign_0151,trainval,0,benign,0,benign (151).png,trainval_benign_0151.png,560,469,312886,ceb97414cd7d67104aff172a6d3ca75f8887bd2ede5c81cbd7adb240867d57c0,695609090721f1d1,ffffffff3f020000,JPEGImages/trainval_benign_0151.png
trainval_benign_0153,trainval,0,benign,0,benign (153).png,trainval_benign_0153.png,772,574,458214,e84fd45fc20e6c9c6d170c3e689569ac75658d25eb383ce5f2190538746a392c,d81939d79f6ecf3b,fffffff8f8f80000,JPEGImages/trainval_benign_0153.png
trainval_benign_0154,trainval,0,benign,0,benign (154).png,trainval_benign_0154.png,556,464,316925,206894470781caca9927d079290486311411a090ab7254c52802ed9b1b22da61,65db998d1d313d0f,fffeb77f32260000,JPEGImages/trainval_benign_0154.png
trainval_benign_0155,trainval,0,benign,0,benign (155).png,trainval_benign_0155.png,783,583,451261,62ac545b5a4c934df24baaa2416535e289fd9888ff87a427b5058533b39d0c1f,489a48e3c35b3a38,ffffff0f04106040,JPEGImages/trainval_benign_0155.png
trainval_benign_0156,trainval,0,benign,0,benign (156).png,trainval_benign_0156.png,887,581,507207,a835cad5d0f2e47a9d64920abfa7c903e60adc1e1363d968b8b513f9851f427e,9cde735b070f03c3,fffff6f47e1c0000,JPEGImages/trainval_benign_0156.png
trainval_benign_0157,trainval,0,benign,0,benign (157).png,trainval_benign_0157.png,567,465,285464,475fa51f05fcd779ee435b369f235b12a57ab7d5593e2ff91da0e42d7fdc74a1,52d9d7731b978797,fff0fcfcfc3c0800,JPEGImages/trainval_benign_0157.png
trainval_benign_0158,trainval,0,benign,0,benign (158).png,trainval_benign_0158.png,556,464,262512,447f3ccdba8148cda912a408928e1720c638b142dc93ab2cf13ee699fecc4a86,cccc6c1c0c0cdee6,ff81e17938180000,JPEGImages/trainval_benign_0158.png
trainval_benign_0159,trainval,0,benign,0,benign (159).png,trainval_benign_0159.png,696,574,416436,b8502c86bad71698fadc05fe6bba011dd2012a7ce0333ce679f774ed144ba8de,31c9841d64640049,ffff193b0f030700,JPEGImages/trainval_benign_0159.png
trainval_benign_0162,trainval,0,benign,0,benign (162).png,trainval_benign_0162.png,549,470,327875,438361ceae9e6dc5f24fe9388f782093a3f9ba9471f0bbefdb582b668c1c2aa4,1433182d6c6f6d6e,fffffffac060c000,JPEGImages/trainval_benign_0162.png
trainval_benign_0163,trainval,0,benign,0,benign (163).png,trainval_benign_0163.png,779,576,472651,f8358c660f993388c7534cee7f9ab8016c626fe212b4ca61154fee2d51628113,68b284ae26a68606,ffffff3d3d000000,JPEGImages/trainval_benign_0163.png
trainval_benign_0164,trainval,0,benign,0,benign (164).png,trainval_benign_0164.png,560,470,312097,7e784dfdbf2e1d767d4c054e236a5fd4543ef8fbac9d9fcce526e174c0ce3731,a9a0850f070387c3,ff3f1f3f1e0c0400,JPEGImages/trainval_benign_0164.png
trainval_benign_0165,trainval,0,benign,0,benign (165).png,trainval_benign_0165.png,558,464,308644,bb61460b40eb47a755ca36894a5a966741d7ab0f91d34fb80531dcd8c44c11fa,65832a69795353c8,ffffff6300000000,JPEGImages/trainval_benign_0165.png
trainval_benign_0166,trainval,0,benign,0,benign (166).png,trainval_benign_0166.png,555,471,323892,30c74150d47c68add9638415d6bfd77b90d4f93c2ae503d14bfb4c01b04120e2,aa094952c6c4e666,ff7f7bc488000000,JPEGImages/trainval_benign_0166.png
trainval_benign_0167,trainval,0,benign,0,benign (167).png,trainval_benign_0167.png,566,463,337093,22830f5a866824b7b3c209fee1fe0a8163130acfe0580990747214a2189d7a32,0f2f13356c383938,fefcfffff9e06000,JPEGImages/trainval_benign_0167.png
trainval_benign_0168,trainval,0,benign,0,benign (168).png,trainval_benign_0168.png,557,471,308031,b7897105cb22708f0b68cd57b84ecd39662a7aebc2bb8c3809b911235c4f157d,91193133090c0d0c,ffffff671b1b1800,JPEGImages/trainval_benign_0168.png
trainval_benign_0170,trainval,0,benign,0,benign (170).png,trainval_benign_0170.png,564,468,300130,ab1571e785a06089da0eec7d7485806bb2e9399449b752719baf2208e7de786c,42d399180383c3c3,ffffb33307070600,JPEGImages/trainval_benign_0170.png
trainval_benign_0171,trainval,0,benign,0,benign (171).png,trainval_benign_0171.png,566,463,317184,795e53bfe6d89cc1a48e7166a09cd6f803b8d531ca3a2e6ef492977d4b15da9f,6550442c5e5863c6,fffffffff8c00000,JPEGImages/trainval_benign_0171.png
trainval_benign_0172,trainval,0,benign,0,benign (172).png,trainval_benign_0172.png,619,589,412380,14890c2c16b18ddd875c21dd1236424d5e3d49d94ec29a95cfc33643203b7da6,34c9cdac0c091303,ffdf9f3b3b100000,JPEGImages/trainval_benign_0172.png
trainval_benign_0173,trainval,0,benign,0,benign (173).png,trainval_benign_0173.png,726,573,424702,c03f8eedc1ff110714b5ad719ff65e14570c442d0a00e06c34158a419d3c10da,50984b63674f3b37,f3011f7ede5c2000,JPEGImages/trainval_benign_0173.png
trainval_benign_0174,trainval,0,benign,0,benign (174).png,trainval_benign_0174.png,556,490,291698,8f664df67786872b5cf32d518c8f73e85ea6a6dcaffff370f9fa27f8a6973953,24a5e63e1c1c1c1c,ffff807878303000,JPEGImages/trainval_benign_0174.png
trainval_benign_0175,trainval,0,benign,0,benign (175).png,trainval_benign_0175.png,765,573,445733,879e1565c3f2783f24c9c1d3c05d1a21054148cc2f862afdebb1744d1747fb8d,b89864e7b3121213,ffffcfcf24370000,JPEGImages/trainval_benign_0175.png
trainval_benign_0176,trainval,0,benign,0,benign (176).png,trainval_benign_0176.png,715,487,427238,3eef76a4aa234186dd63604e3a8ca92111121d27c9db579a45abb0aed60d199d,07642359195d6543,ff6fffffff700000,JPEGImages/trainval_benign_0176.png
trainval_benign_0177,trainval,0,benign,0,benign (177).png,trainval_benign_0177.png,562,470,318836,d5dc5f9c23a9885240658a693368fdba1dd03e99f12f837a5a460b020d06de63,76afcf4e6f4f6e6e,fff818f8d0d0c0c0,JPEGImages/trainval_benign_0177.png
trainval_benign_0178,trainval,0,benign,0,benign (178).png,trainval_benign_0178.png,772,576,456604,f781687b28fc471f24585ebbf8134a8074d5cd189e2bc01c49565e84651dfd72,cc39d858704c4cc6,ffffff0341181800,JPEGImages/trainval_benign_0178.png
trainval_benign_0180,trainval,0,benign,0,benign (180).png,trainval_benign_0180.png,763,600,516193,591c1ff218294c15bae4562eb1b0619c9678ec44ab927c4406063c45c5fc08cb,24379d3917149216,ff7efff2fe300000,JPEGImages/trainval_benign_0180.png
trainval_benign_0181,trainval,0,benign,0,benign (181).png,trainval_benign_0181.png,733,455,344961,7acdb0f671961a8bcf547bc53b46873983d1e39d2d15eff5a574ebfd8561664b,3705091990444d4f,ffff1303050d1808,JPEGImages/trainval_benign_0181.png
trainval_benign_0185,trainval,0,benign,0,benign (185).png,trainval_benign_0185.png,752,592,500673,29c64753670c061a412bcd5094d45a9a228147f1ff4016ec1249edacc677d78c,b52f4973eaee9ebc,ffffffffc0800000,JPEGImages/trainval_benign_0185.png
trainval_benign_0187,trainval,0,benign,0,benign (187).png,trainval_benign_0187.png,730,574,434906,e351ec34e66050e746630f30d1b5d0659564823a8ee09609c446b8e25ea90671,cc5c4c4c06838786,fffffff91d1c1c00,JPEGImages/trainval_benign_0187.png
trainval_benign_0188,trainval,0,benign,0,benign (188).png,trainval_benign_0188.png,655,600,217259,6e8ea10888117377c6223b14ddc67f143ae452ed7abbac1713fa60fce296ee2e,03033d42c9867031,7f7e00000000c3ff,JPEGImages/trainval_benign_0188.png
trainval_benign_0189,trainval,0,benign,0,benign (189).png,trainval_benign_0189.png,544,465,293209,c919ba75e908d72853f3f7d5591fcabbe6b9a8d23e81620c5dcb0c209ed73c23,c9c6c44c4cdddd40,ff9f1fdff8900000,JPEGImages/trainval_benign_0189.png
trainval_benign_0190,trainval,0,benign,0,benign (190).png,trainval_benign_0190.png,734,470,350420,2cec628fab8a35ed1faefff542c26868a2d7555e07de2f1360f121fda261e14d,1b9c4ecfc7673737,7e39dd9c8c0c7c7c,JPEGImages/trainval_benign_0190.png
trainval_benign_0191,trainval,0,benign,0,benign (191).png,trainval_benign_0191.png,549,463,271563,8aeb356979c7f5e185b6246a2d284a85cb74f12d570c2d008401e5df55242b87,7cecfcccfcdc7870,fffdf8d0c0800000,JPEGImages/trainval_benign_0191.png
trainval_benign_0192,trainval,0,benign,0,benign (192).png,trainval_benign_0192.png,557,474,284398,19d246952289dc56caa26061d725b6cbf910f330c77abbae4bc296dda3abec5b,045759021612e3e3,fffffb1f0d000000,JPEGImages/trainval_benign_0192.png
trainval_benign_0193,trainval,0,benign,0,benign (193).png,trainval_benign_0193.png,754,580,443097,0d31e6e78c35e8119037dad57d72d6f95f21b00743bb57a5173d1087cf1ffd0b,f8fc353530307078,f3e1e7e2e1e16040,JPEGImages/trainval_benign_0193.png
trainval_benign_0194,trainval,0,benign,0,benign (194).png,trainval_benign_0194.png,711,492,438025,3633f8a84541c8a419d360cdcc0911532bd95588259c3b03eacba38c5bf2ef4f,270dbce393998b8b,fffff9ff06000000,JPEGImages/trainval_benign_0194.png
trainval_benign_0196,trainval,0,benign,0,benign (196).png,trainval_benign_0196.png,766,580,452545,4b6124f2b2d3bbae0242fe04848a4077d5890d7cf4775c4704afabb88e18d40a,902a4b4981190646,ffffffff0f000800,JPEGImages/trainval_benign_0196.png
trainval_benign_0197,trainval,0,benign,0,benign (197).png,trainval_benign_0197.png,547,465,310303,d32728bf4d14b5c3e05dd5e50a16c130b456907f48fd39fe3e6b135e1fffbec3,52b2f1e9edebc3c0,ffffe7c2c8000000,JPEGImages/trainval_benign_0197.png
trainval_benign_0198,trainval,0,benign,0,benign (198).png,trainval_benign_0198.png,759,571,427541,de309e9f8de5f441373c2f6b97de437520dfd049997ec4fda8f51c71334243a8,821b3839272d8786,fffff0e27e081c08,JPEGImages/trainval_benign_0198.png
trainval_benign_0199,trainval,0,benign,0,benign (199).png,trainval_benign_0199.png,556,473,333090,ed202702e777a103c421664219c8aaab5b1e7a5aae7c276f945e24e282735181,d4cceb35966c62ee,fffffffebf000000,JPEGImages/trainval_benign_0199.png
trainval_benign_0200,trainval,0,benign,0,benign (200).png,trainval_benign_0200.png,554,473,322861,c25505f36003b7d3a4e34292e17aa8fe983002c1bb30dff25d94d4654279529c,8c69c1cd81064387,ffe38f9f0f0d0000,JPEGImages/trainval_benign_0200.png
trainval_benign_0201,trainval,0,benign,0,benign (201).png,trainval_benign_0201.png,556,474,312710,01be5a1162042f217622f0db48f232a1fba111cca99be20f882777a5276c0b9c,32428f8f06181887,00ffbfbc1d001f0f,JPEGImages/trainval_benign_0201.png
trainval_benign_0202,trainval,0,benign,0,benign (202).png,trainval_benign_0202.png,552,469,289377,717604959ac486c0b5d8905cf106af543745e15914b3c0ae4130486f4b5a1f5d,d6d3d291f3b3b2f2,ffffffa286000000,JPEGImages/trainval_benign_0202.png
trainval_benign_0203,trainval,0,benign,0,benign (203).png,trainval_benign_0203.png,569,471,325710,aec586768ea67bed2cf166c117bdfb62ab488725f50bf93549f6de56afd0ef40,8f45038f8fc1c96c,fffffffe3e020000,JPEGImages/trainval_benign_0203.png
trainval_benign_0204,trainval,0,benign,0,benign (204).png,trainval_benign_0204.png,560,476,308080,5dd18b70dc77e5c41d505b0ea0a8a9efcedae480339bffe06034ea7a8a83e1fb,66b11b491b0fcccc,ffffff7f3e100000,JPEGImages/trainval_benign_0204.png
trainval_benign_0205,trainval,0,benign,0,benign (205).png,trainval_benign_0205.png,557,477,305393,7f30c9d470d325f80e078acd6048e44c3b27c1533c207ee7b7ed083249ae382c,c88a31b657179e19,fffffffffe000000,JPEGImages/trainval_benign_0205.png
trainval_benign_0206,trainval,0,benign,0,benign (206).png,trainval_benign_0206.png,569,485,276714,4f2153c6428ff70676944bae5d6aba3c226e6e2e67e4b4824f534130a12d6f8b,6476535bcfcf6c92,ffffffff1c000000,JPEGImages/trainval_benign_0206.png
trainval_benign_0208,trainval,0,benign,0,benign (208).png,trainval_benign_0208.png,562,479,302516,336c7a0f040c398dd895c50d22aa03589a1ea57f372650270596d1975c7e6374,dcc7a51b0f1d5d19,ffffff7f7e300000,JPEGImages/trainval_benign_0208.png
trainval_benign_0209,trainval,0,benign,0,benign (209).png,trainval_benign_0209.png,558,477,314217,b98aae3643a1d80904c412187546ffded2479a2eacf16b90342c96f73bf88767,e4b8d9195d97999c,fffffff0f0000000,JPEGImages/trainval_benign_0209.png
trainval_benign_0210,trainval,0,benign,0,benign (210).png,trainval_benign_0210.png,563,471,324760,75f340362ecab3eafeecca39d7094f99dc105be711501deaa15183740c3cd405,cecc242c1e4e4d8f,fffffff970000000,JPEGImages/trainval_benign_0210.png
trainval_benign_0211,trainval,0,benign,0,benign (211).png,trainval_benign_0211.png,557,465,293026,5e6e0c0c26c4b6fc67c12fc124301c729434d11d1c2fcf87500ef4bfc71a6e11,4c4c4d6c654decc4,ffffffff4f000000,JPEGImages/trainval_benign_0211.png
trainval_benign_0212,trainval,0,benign,0,benign (212).png,trainval_benign_0212.png,558,469,304142,6e14d59baf23ed091eed06c78c8ae33113a59ceb378a037ff64ada2aa3ba8324,e45149c1030fc7c7,ffffffff3c000000,JPEGImages/trainval_benign_0212.png
trainval_benign_0213,trainval,0,benign,0,benign (213).png,trainval_benign_0213.png,573,486,290380,997c9e5e4fa2e39c62dc73989a277eddfdb44830568ee8c8d4973aaff04027bc,460e13414327e783,0c3fffff0e0c0000,JPEGImages/trainval_benign_0213.png
trainval_benign_0214,trainval,0,benign,0,benign (214).png,trainval_benign_0214.png,602,396,309848,1ad1592688e9139347dbccb3d17ae5524cb3c791ae784d7ce11c9388a655ca37,638c0c1c9d0c0d79,ffb9f879b9381042,JPEGImages/trainval_benign_0214.png
trainval_benign_0217,trainval,0,benign,0,benign (217).png,trainval_benign_0217.png,603,396,305525,5d70fd0acd1c5353933eccc79ae43d4f1eb29f7a538b54a66810d36056f7a60c,94b43c0e7533f3fb,ff21f17f4060e4f0,JPEGImages/trainval_benign_0217.png
trainval_benign_0218,trainval,0,benign,0,benign (218).png,trainval_benign_0218.png,602,396,303283,c64c1c567dcaa73c8315d7cafa1db7b428bc05a49196b00c4ed8203047c11d5d,ce6971e5e4c7c7c6,ffc3e3ff88808480,JPEGImages/trainval_benign_0218.png
trainval_benign_0219,trainval,0,benign,0,benign (219).png,trainval_benign_0219.png,608,396,257142,3c3201612e3ec450dc4f3238e6d4f3b3ae93e917154c858363cfa20b099a40e0,ae3e6d6931f3b3f3,ffffffe302000000,JPEGImages/trainval_benign_0219.png
trainval_benign_0220,trainval,0,benign,0,benign (220).png,trainval_benign_0220.png,609,396,312769,8f99a8a67888c33e9fbcf74f368aa0db4296348d237c8c9812a29d3139cd72da,4b69c9e6e42407c4,ffd21f08c06f1f0d,JPEGImages/trainval_benign_0220.png
trainval_benign_0221,trainval,0,benign,0,benign (221).png,trainval_benign_0221.png,610,394,313634,1c6746270b66602cb195977888215cc3d8023d81719933b38cbbbdc2bbf8589b,c285c1d313939393,0f0f07863e1f17bf,JPEGImages/trainval_benign_0221.png
trainval_benign_0222,trainval,0,benign,0,benign (222).png,trainval_benign_0222.png,605,392,314521,8284c2a1b7b3ea7bd5a2237d819b574f82311c608e82d88eb89e6db8524b39da,c78b896143531baf,fe10be07073e7008,JPEGImages/trainval_benign_0222.png
trainval_benign_0223,trainval,0,benign,0,benign (223).png,trainval_benign_0223.png,562,465,326603,59ca0cd851ecbaeef4493e5220dff0263ff79be457c0cb6fe45983068bb7d1f8,4acbc7898c898130,ff9f9f9f1b030000,JPEGImages/trainval_benign_0223.png
trainval_benign_0225,trainval,0,benign,0,benign (225).png,trainval_benign_0225.png,558,473,305377,264c4813c1a7af5caed057a4c78ad6d565006208a8ad371727ab79302f3fe944,684c4c0e2c38392f,ffffff7f71000000,JPEGImages/trainval_benign_0225.png
trainval_benign_0226,trainval,0,benign,0,benign (226).png,trainval_benign_0226.png,555,469,341712,91a4240ad88966bab5e60e6979d431bc725be6a8733ac862f7390f402f429517,9d948d2766375347,fffffffe4c000000,JPEGImages/trainval_benign_0226.png
trainval_benign_0227,trainval,0,benign,0,benign (227).png,trainval_benign_0227.png,567,468,328083,c4df4a42207b6d66745d869362da2c88d7f9f3372509480eb5b47dc4401ec948,3d163e2ca1a72207,7e307cffff0c0c0c,JPEGImages/trainval_benign_0227.png
trainval_benign_0230,trainval,0,benign,0,benign (230).png,trainval_benign_0230.png,566,470,311668,d93bdd541fec39b5cb332cc2ded44a183200590f4f1d19269bd2fe1a714a8739,9cc32e7c353b7e5d,fffffcf060e04000,JPEGImages/trainval_benign_0230.png
trainval_benign_0231,trainval,0,benign,0,benign (231).png,trainval_benign_0231.png,561,472,328109,f1c17403fd9a10976a632b2abb9935830624351db2f861a19b26ec61d3ea069d,19d00662068f8fc7,fff7fd4c1c3c0000,JPEGImages/trainval_benign_0231.png
trainval_benign_0232,trainval,0,benign,0,benign (232).png,trainval_benign_0232.png,562,469,284802,a64e71ff8de75cecf907c6fc309d48b42640c383b42278b23c54eeadc11ec3f8,ce6e4e4e0e8e9ccc,fff8783c3c180000,JPEGImages/trainval_benign_0232.png
trainval_benign_0234,trainval,0,benign,0,benign (234).png,trainval_benign_0234.png,562,469,344899,c6306149f51911ba8d323ed70464c27b6a196c5c1593adca48627386b9f82dc2,1bb3393f1f98f0f0,ff3e7e7c30000000,JPEGImages/trainval_benign_0234.png
