dataset,fold,split,source_split,image_id,image_path,gt_xmin,gt_ymin,gt_xmax,gt_ymax,pred_xmin,pred_ymin,pred_xmax,pred_ymax,confidence,iou,no_detection,weights,pred_voc_root
busi,4,val,fold4_val,trainval_benign_0077,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0077.png,291.0,67.0,448.0,224.0,282.78564453125,31.022781372070312,478.7374572753906,254.176025390625,0.5819186568260193,0.5636984163289636,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_benign_0008,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0008.png,244.0,124.0,419.0,299.0,244.31825256347656,119.71754455566406,421.5478820800781,298.27947998046875,0.8146350383758545,0.9564981615949709,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_benign_0086,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0086.png,156.0,96.0,328.0,268.0,158.1209259033203,102.61917877197266,335.09857177734375,274.6763000488281,0.6946901679039001,0.8796230409384665,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_benign_0095,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0095.png,50.0,63.0,190.0,203.0,48.14993667602539,63.25270462036133,188.54527282714844,206.93699645996094,0.8373072743415833,0.9485602930563618,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0103,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0103.png,64.0,50.0,395.0,381.0,92.40817260742188,19.64906883239746,365.46502685546875,327.7596740722656,0.62457674741745,0.6435734325705467,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0105,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0105.png,403.0,13.0,576.0,186.0,340.7757873535156,0.0,576.0,317.8504333496094,0.44173192977905273,0.4003016450636187,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0109,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0109.png,52.0,0.0,371.0,319.0,55.6152229309082,5.189319133758545,366.1639099121094,330.9299011230469,0.6063268184661865,0.9240292201217465,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0111,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0111.png,50.0,68.0,335.0,353.0,50.02521896362305,58.910118103027344,327.50494384765625,360.41961669921875,0.6777679324150085,0.9216333877615542,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0115,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0115.png,131.0,0.0,428.0,297.0,81.66761016845703,0.0,444.5841369628906,306.7956237792969,0.40581151843070984,0.7922404127406316,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0118,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0118.png,179.0,48.0,486.0,355.0,159.91024780273438,13.065312385559082,481.53173828125,350.83697509765625,0.7087686061859131,0.8234135962887891,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0119,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0119.png,190.0,30.0,508.0,348.0,178.08155822753906,0.0,509.31353759765625,361.6265563964844,0.7246410250663757,0.8442317172672492,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0129,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0129.png,65.0,40.0,375.0,350.0,78.51181030273438,4.4596381187438965,400.5705261230469,339.2619934082031,0.6638345718383789,0.7702161647491402,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0130,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0130.png,202.0,61.0,516.0,375.0,193.5980224609375,61.17414093017578,512.3517456054688,370.45599365234375,0.7500353455543518,0.9485306787615748,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0143,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0143.png,63.0,12.0,377.0,326.0,106.39311981201172,30.57567596435547,364.56451416015625,299.2724304199219,0.6640620231628418,0.7035763697778267,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0144,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0144.png,118.0,70.0,437.0,389.0,86.80692291259766,17.2337703704834,367.9948425292969,308.2501525878906,0.3463612198829651,0.4802170294391335,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0149,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0149.png,0.0,173.0,288.0,461.0,0.0,101.82557678222656,340.234130859375,465.37103271484375,0.5159811973571777,0.6705765727052008,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0150,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0150.png,126.0,100.0,440.0,414.0,167.6518096923828,3.064951181411743,545.0010986328125,359.8528137207031,0.41903650760650635,0.43561978884963254,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0175,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0175.png,72.0,19.0,391.0,338.0,112.02027893066406,2.6251394748687744,454.6821594238281,333.9555969238281,0.4374445378780365,0.6895303300545633,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0176,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0176.png,2.0,0.0,383.0,381.0,27.408233642578125,0.0,398.0148010253906,400.3834228515625,0.594357430934906,0.8571172464632246,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0185,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0185.png,116.0,12.0,511.0,407.0,113.73753356933594,9.932283401489258,508.6664123535156,416.3575439453125,0.696498453617096,0.9608029871277216,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0195,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0195.png,112.0,57.0,434.0,379.0,99.69434356689453,17.792375564575195,409.9709777832031,370.16265869140625,0.6441689133644104,0.779541663393099,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0204,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0204.png,316.0,26.0,713.0,423.0,288.9492492675781,26.237709045410156,687.2935791015625,408.5622863769531,0.3733593821525574,0.8452138997695874,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0205,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0205.png,104.0,85.0,423.0,404.0,126.42967224121094,15.533882141113281,459.2009582519531,381.0849609375,0.5830504298210144,0.6475861087080341,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0209,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0209.png,95.0,40.0,268.0,213.0,101.32926940917969,16.48917007446289,443.2958068847656,374.7229919433594,0.588573694229126,0.2332870785726599,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0021,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0021.png,9.0,20.0,258.0,269.0,0.5933334827423096,2.910397529602051,263.66094970703125,282.0238952636719,0.3258589208126068,0.8444043570131861,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0210,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0210.png,194.0,186.0,592.0,584.0,209.49484252929688,88.71371459960938,603.728271484375,503.923095703125,0.5039395689964294,0.6065615851185666,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0024,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0024.png,127.0,74.0,440.0,387.0,126.83689880371094,22.776512145996094,472.9721984863281,386.2886962890625,0.6413382291793823,0.7754752858527327,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0030,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0030.png,88.0,44.0,405.0,361.0,90.9632339477539,28.678606033325195,423.0295104980469,390.13970947265625,0.5462769865989685,0.8229394188691468,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0039,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0039.png,172.0,10.0,490.0,328.0,165.44149780273438,5.023189544677734,478.5912780761719,332.9148254394531,0.6815299391746521,0.9171162104981878,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0005,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0005.png,24.0,114.0,238.0,328.0,2.3678205013275146,90.28240966796875,257.4956970214844,400.0711669921875,0.2999893128871918,0.5794340062531291,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0055,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0055.png,0.0,0.0,342.0,342.0,0.0,0.0,290.4367370605469,352.8901062011719,0.7242721319198608,0.8268703753893263,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0057,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0057.png,328.0,0.0,689.0,361.0,301.6695556640625,1.8036866188049316,691.4208984375,376.42205810546875,0.6990478038787842,0.884158092235982,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0006,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0006.png,34.0,124.0,269.0,359.0,51.24045944213867,132.80389404296875,343.66796875,470.5687255859375,0.30513057112693787,0.4702710225636994,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0060,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0060.png,84.0,86.0,463.0,465.0,6.99087381362915,92.09907531738281,278.4975891113281,337.08978271484375,0.10666223615407944,0.29321782681432185,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0067,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0067.png,262.0,47.0,638.0,423.0,517.7177124023438,89.69268798828125,914.0359497070312,455.0811767578125,0.42715027928352356,0.1629083913706176,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0087,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0087.png,228.0,0.0,560.0,332.0,260.5492858886719,0.0,559.4656982421875,300.95318603515625,0.7905606031417847,0.81615479982571,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,val,fold4_val,trainval_malignant_0094,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_malignant_0094.png,116.0,32.0,422.0,338.0,153.87042236328125,0.0,481.6139221191406,339.1036071777344,0.873436689376831,0.6685359804452375,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,test,test,test_benign_0100,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_benign_0100.png,166.0,96.0,322.0,252.0,4.032743453979492,72.14784240722656,125.88081359863281,192.8159942626953,0.8026097416877747,0.0,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,test,test,test_benign_0102,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_benign_0102.png,213.0,0.0,500.0,287.0,249.59860229492188,4.692409038543701,477.6807556152344,228.9770965576172,0.8197885155677795,0.6210508138513725,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,test,test,test_benign_0109,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_benign_0109.png,14.0,20.0,311.0,317.0,11.168705940246582,10.993659973144531,320.6628723144531,333.8000183105469,0.7203733325004578,0.8829138930953654,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,test,test,test_benign_0118,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_benign_0118.png,180.0,42.0,365.0,227.0,92.85482788085938,1.8796755075454712,405.2669372558594,338.15155029296875,0.3729711174964905,0.32578047520490744,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,test,test,test_benign_0013,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_benign_0013.png,166.0,12.0,553.0,399.0,172.06581115722656,27.269306182861328,527.1505737304688,419.20391845703125,0.7332190871238708,0.8410430413141873,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,test,test,test_benign_0132,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_benign_0132.png,264.0,28.0,424.0,188.0,256.8160095214844,12.464215278625488,434.9087829589844,197.62368774414062,0.7707972526550293,0.7763324386455063,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,test,test,test_benign_0133,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_benign_0133.png,154.0,63.0,256.0,165.0,159.09803771972656,61.69456481933594,259.0823059082031,161.11549377441406,0.8264424800872803,0.877330642817437,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
busi,4,test,test,test_benign_0136,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_benign_0136.png,120.0,69.0,403.0,352.0,149.44216918945312,79.94723510742188,395.708984375,336.5954284667969,0.8769553899765015,0.7891712120483175,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f4_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold4_predbox
