dataset,image_id,analysis_label,label_name,split,n_observations,source_count
TN5000,001563,1,malignant,train,1,1
TN5000,001564,1,malignant,train,1,1
TN5000,001565,1,malignant,train,1,1
TN5000,001566,1,malignant,val,1,1
TN5000,001567,1,malignant,train,1,1
TN5000,001568,1,malignant,train,1,1
TN5000,001569,1,malignant,train,1,1
TN5000,001570,1,malignant,train,1,1
TN5000,001571,1,malignant,train,1,1
TN5000,001572,1,malignant,test,1,1
TN5000,001573,1,malignant,train,1,1
TN5000,001574,1,malignant,train,1,1
TN5000,001575,1,malignant,train,1,1
TN5000,001576,1,malignant,train,1,1
TN5000,001577,1,malignant,train,1,1
TN5000,001578,1,malignant,train,1,1
TN5000,001579,1,malignant,test,1,1
TN5000,001580,1,malignant,train,1,1
TN5000,001581,1,malignant,test,1,1
TN5000,001582,1,malignant,train,1,1
TN5000,001583,1,malignant,test,1,1
TN5000,001584,1,malignant,train,1,1
TN5000,001585,1,malignant,train,1,1
TN5000,001586,1,malignant,test,1,1
TN5000,001587,1,malignant,test,1,1
TN5000,001588,1,malignant,train,1,1
TN5000,001589,1,malignant,test,1,1
TN5000,001590,1,malignant,train,1,1
TN5000,001591,1,malignant,train,1,1
TN5000,001592,1,malignant,train,1,1
TN5000,001593,1,malignant,train,1,1
TN5000,001594,1,malignant,train,1,1
TN5000,001595,1,malignant,train,1,1
TN5000,001596,1,malignant,val,1,1
TN5000,001597,1,malignant,test,1,1
TN5000,001598,1,malignant,train,1,1
TN5000,001599,1,malignant,train,1,1
TN5000,001600,1,malignant,train,1,1
TN5000,001601,1,malignant,test,1,1
TN5000,001602,1,malignant,train,1,1
TN5000,001603,1,malignant,test,1,1
TN5000,001604,1,malignant,train,1,1
TN5000,001605,1,malignant,train,1,1
TN5000,001606,1,malignant,train,1,1
TN5000,001607,1,malignant,val,1,1
TN5000,001608,1,malignant,train,1,1
TN5000,001609,1,malignant,train,1,1
TN5000,001610,1,malignant,test,1,1
TN5000,001611,1,malignant,train,1,1
TN5000,001612,1,malignant,test,1,1
TN5000,001613,0,benign,test,1,1
TN5000,001614,1,malignant,train,1,1
TN5000,001615,1,malignant,test,1,1
TN5000,001616,1,malignant,train,1,1
TN5000,001617,1,malignant,train,1,1
TN5000,001618,1,malignant,test,1,1
TN5000,001619,1,malignant,train,1,1
TN5000,001620,0,benign,test,1,1
TN5000,001621,1,malignant,val,1,1
TN5000,001622,1,malignant,train,1,1
TN5000,001623,1,malignant,train,1,1
TN5000,001624,1,malignant,train,1,1
TN5000,001625,1,malignant,test,1,1
TN5000,001626,1,malignant,test,1,1
TN5000,001627,1,malignant,train,1,1
TN5000,001628,1,malignant,train,1,1
TN5000,001629,1,malignant,train,1,1
TN5000,001630,1,malignant,train,1,1
TN5000,001631,1,malignant,train,1,1
TN5000,001632,1,malignant,train,1,1
TN5000,001633,1,malignant,test,1,1
TN5000,001634,1,malignant,train,1,1
TN5000,001635,1,malignant,train,1,1
TN5000,001636,1,malignant,train,1,1
TN5000,001637,1,malignant,train,1,1
TN5000,001638,1,malignant,test,1,1
TN5000,001639,1,malignant,train,1,1
TN5000,001640,1,malignant,val,1,1
TN5000,001641,1,malignant,train,1,1
TN5000,001642,1,malignant,train,1,1
TN5000,001643,1,malignant,val,1,1
TN5000,001644,1,malignant,train,1,1
TN5000,001645,1,malignant,train,1,1
TN5000,001646,1,malignant,train,1,1
TN5000,001647,1,malignant,train,1,1
TN5000,001648,1,malignant,train,1,1
TN5000,001649,1,malignant,train,1,1
TN5000,001650,1,malignant,train,1,1
TN5000,001651,1,malignant,train,1,1
TN5000,001652,1,malignant,train,1,1
TN5000,001653,1,malignant,test,1,1
TN5000,001654,1,malignant,train,1,1
TN5000,001655,1,malignant,train,1,1
TN5000,001656,1,malignant,train,1,1
TN5000,001657,1,malignant,test,1,1
TN5000,001658,1,malignant,train,1,1
TN5000,001659,1,malignant,train,1,1
TN5000,001660,1,malignant,val,1,1
TN5000,001661,1,malignant,val,1,1
TN5000,001662,1,malignant,train,1,1
TN5000,001663,1,malignant,train,1,1
TN5000,001664,1,malignant,train,1,1
TN5000,001665,1,malignant,test,1,1
TN5000,001666,1,malignant,test,1,1
TN5000,001667,1,malignant,train,1,1
TN5000,001668,1,malignant,test,1,1
TN5000,001669,1,malignant,val,1,1
TN5000,001670,1,malignant,train,1,1
TN5000,001671,1,malignant,test,1,1
TN5000,001672,1,malignant,test,1,1
TN5000,001673,1,malignant,train,1,1
TN5000,001674,1,malignant,test,1,1
TN5000,001675,1,malignant,val,1,1
TN5000,001676,1,malignant,train,1,1
TN5000,001677,1,malignant,test,1,1
TN5000,001678,1,malignant,train,1,1
TN5000,001679,1,malignant,train,1,1
TN5000,001680,1,malignant,train,1,1
TN5000,001681,1,malignant,val,1,1
TN5000,001682,1,malignant,train,1,1
TN5000,001683,1,malignant,train,1,1
TN5000,001684,1,malignant,test,1,1
TN5000,001685,1,malignant,train,1,1
TN5000,001686,1,malignant,train,1,1
TN5000,001687,1,malignant,test,1,1
TN5000,001688,1,malignant,test,1,1
TN5000,001689,1,malignant,train,1,1
TN5000,001690,1,malignant,train,1,1
TN5000,001691,1,malignant,train,1,1
TN5000,001692,1,malignant,test,1,1
TN5000,001693,1,malignant,train,1,1
TN5000,001694,1,malignant,train,1,1
TN5000,001695,1,malignant,test,1,1
TN5000,001696,1,malignant,train,1,1
TN5000,001697,1,malignant,test,1,1
TN5000,001698,1,malignant,train,1,1
TN5000,001699,1,malignant,train,1,1
TN5000,001700,1,malignant,train,1,1
TN5000,001701,1,malignant,train,1,1
TN5000,001702,1,malignant,val,1,1
TN5000,001703,1,malignant,train,1,1
TN5000,001704,1,malignant,train,1,1
TN5000,001705,1,malignant,test,1,1
TN5000,001706,1,malignant,train,1,1
TN5000,001707,1,malignant,train,1,1
TN5000,001708,1,malignant,val,1,1
TN5000,001709,1,malignant,val,1,1
TN5000,001710,1,malignant,train,1,1
TN5000,001711,1,malignant,train,1,1
TN5000,001712,1,malignant,test,1,1
TN5000,001713,1,malignant,train,1,1
TN5000,001714,1,malignant,val,1,1
TN5000,001715,1,malignant,train,1,1
TN5000,001716,1,malignant,test,1,1
TN5000,001717,1,malignant,train,1,1
TN5000,001718,1,malignant,train,1,1
TN5000,001719,1,malignant,test,1,1
TN5000,001720,1,malignant,train,1,1
TN5000,001721,1,malignant,train,1,1
TN5000,001722,1,malignant,test,1,1
TN5000,001723,1,malignant,train,1,1
TN5000,001724,1,malignant,train,1,1
TN5000,001725,1,malignant,train,1,1
TN5000,001726,1,malignant,train,1,1
TN5000,001727,1,malignant,train,1,1
TN5000,001728,1,malignant,train,1,1
TN5000,001729,0,benign,test,1,1
TN5000,001730,0,benign,train,1,1
TN5000,001731,0,benign,val,1,1
TN5000,001732,0,benign,test,1,1
TN5000,001733,0,benign,train,1,1
TN5000,001734,0,benign,val,1,1
TN5000,001735,0,benign,train,1,1
TN5000,001736,0,benign,train,1,1
TN5000,001737,0,benign,train,1,1
TN5000,001738,0,benign,train,1,1
TN5000,001739,0,benign,train,1,1
TN5000,001740,0,benign,train,1,1
TN5000,001741,0,benign,val,1,1
TN5000,001742,0,benign,train,1,1
TN5000,001743,0,benign,train,1,1
TN5000,001744,1,malignant,train,1,1
TN5000,001745,0,benign,train,1,1
TN5000,001746,1,malignant,test,1,1
TN5000,001747,1,malignant,train,1,1
TN5000,001748,1,malignant,train,1,1
TN5000,001749,1,malignant,train,1,1
TN5000,001750,0,benign,test,1,1
TN5000,001751,0,benign,test,1,1
TN5000,001752,0,benign,train,1,1
TN5000,001753,0,benign,train,1,1
TN5000,001754,0,benign,val,1,1
TN5000,001755,0,benign,train,1,1
TN5000,001756,0,benign,train,1,1
TN5000,001757,1,malignant,train,1,1
TN5000,001758,0,benign,train,1,1
TN5000,001759,0,benign,train,1,1
TN5000,001760,1,malignant,test,1,1
TN5000,001761,1,malignant,train,1,1
TN5000,001762,0,benign,test,1,1
TN5000,001763,0,benign,test,1,1
TN5000,001764,0,benign,test,1,1
TN5000,001765,0,benign,test,1,1
TN5000,001766,1,malignant,test,1,1
TN5000,001767,0,benign,train,1,1
TN5000,001768,0,benign,train,1,1
TN5000,001769,0,benign,test,1,1
TN5000,001770,1,malignant,test,1,1
TN5000,001771,0,benign,test,1,1
TN5000,001772,0,benign,val,1,1
TN5000,001773,0,benign,test,1,1
TN5000,001774,1,malignant,val,1,1
TN5000,001775,0,benign,test,1,1
TN5000,001776,0,benign,test,1,1
TN5000,001777,1,malignant,train,1,1
TN5000,001778,1,malignant,train,1,1
TN5000,001779,0,benign,train,1,1
TN5000,001780,0,benign,train,1,1
TN5000,001781,0,benign,test,1,1
TN5000,001782,0,benign,train,1,1
TN5000,001783,0,benign,train,1,1
TN5000,001784,0,benign,train,1,1
TN5000,001785,0,benign,test,1,1
TN5000,001786,1,malignant,test,1,1
TN5000,001787,0,benign,train,1,1
TN5000,001788,1,malignant,test,1,1
TN5000,001789,1,malignant,test,1,1
TN5000,001790,0,benign,test,1,1
TN5000,001791,0,benign,train,1,1
TN5000,001792,0,benign,train,1,1
TN5000,001793,0,benign,train,1,1
TN5000,001794,0,benign,train,1,1
TN5000,001795,0,benign,test,1,1
TN5000,001796,0,benign,train,1,1
TN5000,001797,0,benign,val,1,1
TN5000,001798,0,benign,train,1,1
TN5000,001799,0,benign,val,1,1
TN5000,001800,0,benign,train,1,1
TN5000,001801,0,benign,val,1,1
TN5000,001802,0,benign,train,1,1
TN5000,001803,0,benign,train,1,1
TN5000,001804,1,malignant,val,1,1
TN5000,001805,1,malignant,train,1,1
TN5000,001806,0,benign,train,1,1
TN5000,001807,0,benign,test,1,1
TN5000,001808,1,malignant,val,1,1
TN5000,001809,1,malignant,train,1,1
TN5000,001810,1,malignant,test,1,1
TN5000,001811,0,benign,val,1,1
TN5000,001812,0,benign,test,1,1
TN5000,001813,0,benign,train,1,1
TN5000,001814,0,benign,train,1,1
TN5000,001815,0,benign,train,1,1
TN5000,001816,0,benign,train,1,1
TN5000,001817,0,benign,val,1,1
TN5000,001818,0,benign,train,1,1
TN5000,001819,0,benign,test,1,1
TN5000,001820,1,malignant,train,1,1
TN5000,001821,1,malignant,val,1,1
TN5000,001822,1,malignant,test,1,1
TN5000,001823,0,benign,test,1,1
TN5000,001824,0,benign,train,1,1
TN5000,001825,1,malignant,train,1,1
TN5000,001826,0,benign,train,1,1
TN5000,001827,1,malignant,train,1,1
TN5000,001828,0,benign,train,1,1
TN5000,001829,0,benign,val,1,1
TN5000,001830,0,benign,train,1,1
TN5000,001831,0,benign,test,1,1
TN5000,001832,0,benign,train,1,1
TN5000,001833,0,benign,train,1,1
TN5000,001834,0,benign,test,1,1
TN5000,001835,0,benign,train,1,1
TN5000,001836,0,benign,train,1,1
TN5000,001837,0,benign,train,1,1
TN5000,001838,0,benign,train,1,1
TN5000,001839,1,malignant,test,1,1
TN5000,001840,1,malignant,train,1,1
TN5000,001841,1,malignant,train,1,1
TN5000,001842,1,malignant,train,1,1
TN5000,001843,0,benign,train,1,1
TN5000,001844,0,benign,train,1,1
TN5000,001845,0,benign,train,1,1
TN5000,001846,0,benign,train,1,1
TN5000,001847,0,benign,test,1,1
TN5000,001848,0,benign,train,1,1
TN5000,001849,0,benign,train,1,1
TN5000,001850,0,benign,train,1,1
TN5000,001851,0,benign,train,1,1
TN5000,001852,0,benign,train,1,1
TN5000,001853,0,benign,train,1,1
TN5000,001854,0,benign,val,1,1
TN5000,001855,0,benign,val,1,1
TN5000,001856,0,benign,train,1,1
TN5000,001857,0,benign,train,1,1
TN5000,001858,0,benign,test,1,1
TN5000,001859,0,benign,train,1,1
TN5000,001860,0,benign,train,1,1
TN5000,001861,1,malignant,train,1,1
TN5000,001862,0,benign,val,1,1
TN5000,001863,0,benign,train,1,1
TN5000,001864,0,benign,train,1,1
TN5000,001865,0,benign,train,1,1
TN5000,001866,0,benign,train,1,1
TN5000,001867,0,benign,train,1,1
TN5000,001868,0,benign,train,1,1
TN5000,001869,0,benign,train,1,1
TN5000,001870,1,malignant,val,1,1
TN5000,001871,0,benign,test,1,1
TN5000,001872,0,benign,train,1,1
TN5000,001873,0,benign,train,1,1
TN5000,001874,0,benign,test,1,1
TN5000,001875,0,benign,test,1,1
TN5000,001876,0,benign,test,1,1
TN5000,001877,0,benign,train,1,1
TN5000,001878,0,benign,test,1,1
TN5000,001879,0,benign,test,1,1
TN5000,001880,0,benign,train,1,1
TN5000,001881,0,benign,train,1,1
TN5000,001882,0,benign,train,1,1
TN5000,001883,0,benign,train,1,1
TN5000,001884,1,malignant,val,1,1
TN5000,001885,0,benign,test,1,1
TN5000,001886,0,benign,test,1,1
TN5000,001887,0,benign,val,1,1
TN5000,001888,0,benign,train,1,1
TN5000,001889,0,benign,train,1,1
TN5000,001890,0,benign,val,1,1
TN5000,001891,0,benign,test,1,1
TN5000,001892,0,benign,test,1,1
TN5000,001893,1,malignant,train,1,1
TN5000,001894,0,benign,val,1,1
TN5000,001895,0,benign,train,1,1
TN5000,001896,0,benign,train,1,1
TN5000,001897,0,benign,train,1,1
TN5000,001898,0,benign,test,1,1
TN5000,001899,0,benign,train,1,1
TN5000,001900,0,benign,train,1,1
TN5000,001901,0,benign,train,1,1
TN5000,001902,0,benign,val,1,1
TN5000,001903,1,malignant,val,1,1
TN5000,001904,1,malignant,val,1,1
TN5000,001905,0,benign,train,1,1
TN5000,001906,0,benign,train,1,1
TN5000,001907,0,benign,train,1,1
TN5000,001908,0,benign,test,1,1
TN5000,001909,0,benign,train,1,1
TN5000,001910,0,benign,train,1,1
TN5000,001911,1,malignant,train,1,1
TN5000,001912,0,benign,train,1,1
TN5000,001913,0,benign,train,1,1
TN5000,001914,0,benign,train,1,1
TN5000,001915,0,benign,train,1,1
TN5000,001916,0,benign,train,1,1
TN5000,001917,0,benign,train,1,1
TN5000,001918,1,malignant,test,1,1
TN5000,001919,0,benign,test,1,1
TN5000,001920,0,benign,test,1,1
TN5000,001921,0,benign,val,1,1
TN5000,001922,0,benign,train,1,1
TN5000,001923,0,benign,train,1,1
TN5000,001924,0,benign,val,1,1
TN5000,001925,0,benign,train,1,1
TN5000,001926,0,benign,val,1,1
TN5000,001927,0,benign,train,1,1
TN5000,001928,0,benign,test,1,1
TN5000,001929,0,benign,train,1,1
TN5000,001930,0,benign,train,1,1
TN5000,001931,0,benign,train,1,1
TN5000,001932,0,benign,val,1,1
TN5000,001933,0,benign,train,1,1
TN5000,001934,1,malignant,train,1,1
TN5000,001935,0,benign,train,1,1
TN5000,001936,0,benign,train,1,1
TN5000,001937,0,benign,test,1,1
TN5000,001938,0,benign,train,1,1
TN5000,001939,0,benign,train,1,1
TN5000,001940,0,benign,train,1,1
TN5000,001941,0,benign,test,1,1
TN5000,001942,0,benign,test,1,1
TN5000,001943,0,benign,train,1,1
TN5000,001944,0,benign,test,1,1
TN5000,001945,0,benign,train,1,1
TN5000,001946,0,benign,train,1,1
TN5000,001947,0,benign,train,1,1
TN5000,001948,1,malignant,test,1,1
TN5000,001949,1,malignant,val,1,1
TN5000,001950,1,malignant,train,1,1
TN5000,001951,1,malignant,test,1,1
TN5000,001952,1,malignant,train,1,1
TN5000,001953,1,malignant,train,1,1
TN5000,001954,1,malignant,train,1,1
TN5000,001955,1,malignant,train,1,1
TN5000,001956,1,malignant,train,1,1
TN5000,001957,1,malignant,test,1,1
TN5000,001958,1,malignant,train,1,1
TN5000,001959,1,malignant,test,1,1
TN5000,001960,1,malignant,train,1,1
TN5000,001961,1,malignant,val,1,1
TN5000,001962,1,malignant,train,1,1
TN5000,001963,1,malignant,train,1,1
TN5000,001964,1,malignant,val,1,1
TN5000,001965,1,malignant,test,1,1
TN5000,001966,1,malignant,test,1,1
TN5000,001967,1,malignant,train,1,1
TN5000,001968,1,malignant,train,1,1
TN5000,001969,1,malignant,train,1,1
TN5000,001970,1,malignant,val,1,1
TN5000,001971,1,malignant,train,1,1
TN5000,001972,1,malignant,val,1,1
TN5000,001973,1,malignant,train,1,1
TN5000,001974,1,malignant,test,1,1
TN5000,001975,1,malignant,train,1,1
TN5000,001976,1,malignant,train,1,1
TN5000,001977,1,malignant,train,1,1
TN5000,001978,1,malignant,train,1,1
TN5000,001979,1,malignant,val,1,1
TN5000,001980,1,malignant,val,1,1
TN5000,001981,1,malignant,val,1,1
TN5000,001982,1,malignant,train,1,1
TN5000,001983,1,malignant,test,1,1
TN5000,001984,1,malignant,train,1,1
TN5000,001985,1,malignant,test,1,1
TN5000,001986,1,malignant,train,1,1
TN5000,001987,1,malignant,train,1,1
TN5000,001988,1,malignant,val,1,1
TN5000,001989,1,malignant,train,1,1
TN5000,001990,1,malignant,val,1,1
TN5000,001991,1,malignant,val,1,1
TN5000,001992,1,malignant,val,1,1
TN5000,001993,1,malignant,train,1,1
TN5000,001994,1,malignant,train,1,1
TN5000,001995,1,malignant,train,1,1
TN5000,001996,1,malignant,val,1,1
TN5000,001997,1,malignant,train,1,1
TN5000,001998,1,malignant,val,1,1
TN5000,001999,1,malignant,test,1,1
TN5000,002000,1,malignant,train,1,1
TN5000,002001,1,malignant,train,1,1
TN5000,002002,1,malignant,train,1,1
TN5000,002003,1,malignant,train,1,1
TN5000,002004,1,malignant,test,1,1
TN5000,002005,1,malignant,test,1,1
TN5000,002006,1,malignant,train,1,1
TN5000,002007,1,malignant,train,1,1
TN5000,002008,1,malignant,train,1,1
TN5000,002009,1,malignant,train,1,1
TN5000,002010,1,malignant,train,1,1
TN5000,002011,1,malignant,train,1,1
TN5000,002012,1,malignant,test,1,1
TN5000,002013,1,malignant,val,1,1
TN5000,002014,1,malignant,train,1,1
TN5000,002015,1,malignant,train,1,1
TN5000,002016,1,malignant,test,1,1
TN5000,002017,1,malignant,train,1,1
TN5000,002018,1,malignant,train,1,1
TN5000,002019,1,malignant,test,1,1
TN5000,002020,1,malignant,train,1,1
TN5000,002021,1,malignant,train,1,1
TN5000,002022,1,malignant,train,1,1
TN5000,002023,1,malignant,train,1,1
TN5000,002024,1,malignant,train,1,1
TN5000,002025,1,malignant,train,1,1
TN5000,002026,1,malignant,test,1,1
TN5000,002027,1,malignant,train,1,1
TN5000,002028,1,malignant,val,1,1
TN5000,002029,1,malignant,train,1,1
TN5000,002030,1,malignant,train,1,1
TN5000,002031,1,malignant,train,1,1
TN5000,002032,1,malignant,train,1,1
TN5000,002033,1,malignant,test,1,1
TN5000,002034,1,malignant,train,1,1
TN5000,002035,1,malignant,train,1,1
TN5000,002036,1,malignant,test,1,1
TN5000,002037,1,malignant,train,1,1
TN5000,002038,1,malignant,train,1,1
TN5000,002039,1,malignant,train,1,1
TN5000,002040,1,malignant,train,1,1
TN5000,002041,1,malignant,train,1,1
TN5000,002042,1,malignant,train,1,1
TN5000,002043,1,malignant,train,1,1
TN5000,002044,1,malignant,test,1,1
TN5000,002045,1,malignant,train,1,1
TN5000,002046,1,malignant,train,1,1
TN5000,002047,1,malignant,val,1,1
TN5000,002048,1,malignant,test,1,1
TN5000,002049,1,malignant,train,1,1
TN5000,002050,1,malignant,train,1,1
TN5000,002051,1,malignant,train,1,1
TN5000,002052,1,malignant,test,1,1
TN5000,002053,1,malignant,train,1,1
TN5000,002054,1,malignant,train,1,1
TN5000,002055,1,malignant,train,1,1
TN5000,002056,1,malignant,train,1,1
TN5000,002057,1,malignant,train,1,1
TN5000,002058,1,malignant,train,1,1
TN5000,002059,1,malignant,train,1,1
TN5000,002060,1,malignant,test,1,1
TN5000,002061,1,malignant,train,1,1
TN5000,002062,1,malignant,test,1,1
TN5000,002063,1,malignant,train,1,1
TN5000,002064,1,malignant,train,1,1
TN5000,002065,1,malignant,train,1,1
TN5000,002066,1,malignant,val,1,1
TN5000,002067,1,malignant,train,1,1
TN5000,002068,1,malignant,train,1,1
TN5000,002069,1,malignant,test,1,1
TN5000,002070,1,malignant,train,1,1
TN5000,002071,1,malignant,test,1,1
TN5000,002072,1,malignant,test,1,1
TN5000,002073,1,malignant,train,1,1
TN5000,002074,1,malignant,train,1,1
TN5000,002075,1,malignant,train,1,1
TN5000,002076,1,malignant,train,1,1
TN5000,002077,1,malignant,val,1,1
TN5000,002078,1,malignant,train,1,1
TN5000,002079,1,malignant,test,1,1
TN5000,002080,1,malignant,train,1,1
TN5000,002081,1,malignant,train,1,1
TN5000,002082,1,malignant,test,1,1
TN5000,002083,1,malignant,train,1,1
TN5000,002084,1,malignant,test,1,1
TN5000,002085,1,malignant,test,1,1
TN5000,002086,1,malignant,train,1,1
TN5000,002087,1,malignant,val,1,1
TN5000,002088,1,malignant,test,1,1
TN5000,002089,1,malignant,train,1,1
TN5000,002090,1,malignant,train,1,1
TN5000,002091,1,malignant,train,1,1
TN5000,002092,1,malignant,test,1,1
TN5000,002093,1,malignant,train,1,1
TN5000,002094,1,malignant,train,1,1
TN5000,002095,1,malignant,train,1,1
TN5000,002096,1,malignant,train,1,1
TN5000,002097,0,benign,test,1,1
TN5000,002098,1,malignant,test,1,1
TN5000,002099,1,malignant,test,1,1
TN5000,002100,1,malignant,train,1,1
TN5000,002101,1,malignant,train,1,1
TN5000,002102,1,malignant,val,1,1
TN5000,002103,1,malignant,train,1,1
TN5000,002104,1,malignant,train,1,1
TN5000,002105,1,malignant,train,1,1
TN5000,002106,1,malignant,train,1,1
TN5000,002107,1,malignant,train,1,1
TN5000,002108,1,malignant,train,1,1
TN5000,002109,1,malignant,train,1,1
TN5000,002110,1,malignant,test,1,1
TN5000,002111,1,malignant,train,1,1
TN5000,002112,1,malignant,train,1,1
TN5000,002113,1,malignant,train,1,1
TN5000,002114,1,malignant,val,1,1
TN5000,002115,1,malignant,train,1,1
TN5000,002116,1,malignant,test,1,1
TN5000,002117,1,malignant,train,1,1
TN5000,002118,1,malignant,train,1,1
TN5000,002119,1,malignant,train,1,1
TN5000,002120,1,malignant,train,1,1
TN5000,002121,1,malignant,train,1,1
TN5000,002122,1,malignant,train,1,1
TN5000,002123,1,malignant,train,1,1
TN5000,002124,1,malignant,test,1,1
TN5000,002125,1,malignant,train,1,1
TN5000,002126,1,malignant,train,1,1
TN5000,002127,1,malignant,train,1,1
TN5000,002128,1,malignant,test,1,1
TN5000,002129,1,malignant,train,1,1
TN5000,002130,1,malignant,test,1,1
TN5000,002131,1,malignant,train,1,1
TN5000,002132,1,malignant,train,1,1
TN5000,002133,1,malignant,train,1,1
TN5000,002134,1,malignant,train,1,1
TN5000,002135,1,malignant,test,1,1
TN5000,002136,1,malignant,val,1,1
TN5000,002137,1,malignant,test,1,1
TN5000,002138,1,malignant,train,1,1
TN5000,002139,1,malignant,train,1,1
TN5000,002140,1,malignant,train,1,1
TN5000,002141,1,malignant,train,1,1
TN5000,002142,1,malignant,val,1,1
TN5000,002143,1,malignant,train,1,1
TN5000,002144,1,malignant,train,1,1
TN5000,002145,1,malignant,train,1,1
TN5000,002146,1,malignant,train,1,1
TN5000,002147,1,malignant,train,1,1
TN5000,002148,1,malignant,train,1,1
TN5000,002149,1,malignant,test,1,1
TN5000,002150,1,malignant,train,1,1
TN5000,002151,1,malignant,train,1,1
TN5000,002152,1,malignant,train,1,1
TN5000,002153,1,malignant,val,1,1
TN5000,002154,1,malignant,train,1,1
TN5000,002155,1,malignant,test,1,1
TN5000,002156,1,malignant,train,1,1
TN5000,002157,1,malignant,train,1,1
TN5000,002158,1,malignant,train,1,1
TN5000,002159,1,malignant,train,1,1
TN5000,002160,1,malignant,train,1,1
TN5000,002161,1,malignant,train,1,1
TN5000,002162,1,malignant,train,1,1
TN5000,002163,1,malignant,train,1,1
TN5000,002164,1,malignant,train,1,1
TN5000,002165,1,malignant,train,1,1
TN5000,002166,1,malignant,test,1,1
TN5000,002167,1,malignant,train,1,1
TN5000,002168,1,malignant,train,1,1
TN5000,002169,1,malignant,train,1,1
TN5000,002170,1,malignant,train,1,1
TN5000,002171,1,malignant,test,1,1
TN5000,002172,1,malignant,train,1,1
TN5000,002173,1,malignant,train,1,1
TN5000,002174,1,malignant,train,1,1
TN5000,002175,1,malignant,test,1,1
TN5000,002176,1,malignant,train,1,1
TN5000,002177,1,malignant,train,1,1
TN5000,002178,1,malignant,train,1,1
TN5000,002179,1,malignant,test,1,1
TN5000,002180,1,malignant,test,1,1
TN5000,002181,1,malignant,train,1,1
TN5000,002182,1,malignant,train,1,1
TN5000,002183,1,malignant,val,1,1
TN5000,002184,1,malignant,train,1,1
TN5000,002185,1,malignant,val,1,1
TN5000,002186,1,malignant,train,1,1
TN5000,002187,1,malignant,train,1,1
TN5000,002188,1,malignant,train,1,1
TN5000,002189,1,malignant,train,1,1
TN5000,002190,1,malignant,train,1,1
TN5000,002191,1,malignant,train,1,1
TN5000,002192,1,malignant,train,1,1
TN5000,002193,1,malignant,test,1,1
TN5000,002194,1,malignant,train,1,1
TN5000,002195,1,malignant,train,1,1
TN5000,002196,1,malignant,test,1,1
TN5000,002197,1,malignant,train,1,1
TN5000,002198,1,malignant,train,1,1
TN5000,002199,1,malignant,train,1,1
TN5000,002200,1,malignant,train,1,1
TN5000,002201,1,malignant,test,1,1
TN5000,002202,1,malignant,train,1,1
TN5000,002203,1,malignant,train,1,1
TN5000,002204,1,malignant,train,1,1
TN5000,002205,1,malignant,test,1,1
TN5000,002206,1,malignant,val,1,1
TN5000,002207,1,malignant,train,1,1
TN5000,002208,1,malignant,train,1,1
TN5000,002209,1,malignant,train,1,1
TN5000,002210,1,malignant,val,1,1
TN5000,002211,1,malignant,train,1,1
TN5000,002212,1,malignant,test,1,1
TN5000,002213,1,malignant,val,1,1
TN5000,002214,1,malignant,train,1,1
TN5000,002215,1,malignant,test,1,1
TN5000,002216,1,malignant,train,1,1
TN5000,002217,1,malignant,train,1,1
TN5000,002218,1,malignant,train,1,1
TN5000,002219,1,malignant,train,1,1
TN5000,002220,1,malignant,train,1,1
TN5000,002221,1,malignant,train,1,1
TN5000,002222,1,malignant,train,1,1
TN5000,002223,1,malignant,train,1,1
TN5000,002224,1,malignant,train,1,1
TN5000,002225,1,malignant,test,1,1
TN5000,002226,1,malignant,train,1,1
TN5000,002227,1,malignant,train,1,1
TN5000,002228,1,malignant,train,1,1
TN5000,002229,1,malignant,train,1,1
TN5000,002230,1,malignant,train,1,1
TN5000,002231,1,malignant,test,1,1
TN5000,002232,1,malignant,train,1,1
TN5000,002233,1,malignant,train,1,1
TN5000,002234,1,malignant,train,1,1
TN5000,002235,1,malignant,test,1,1
TN5000,002236,1,malignant,train,1,1
TN5000,002237,1,malignant,test,1,1
TN5000,002238,1,malignant,test,1,1
TN5000,002239,1,malignant,train,1,1
TN5000,002240,1,malignant,train,1,1
TN5000,002241,1,malignant,train,1,1
TN5000,002242,1,malignant,test,1,1
TN5000,002243,1,malignant,test,1,1
TN5000,002244,1,malignant,train,1,1
TN5000,002245,1,malignant,train,1,1
TN5000,002246,1,malignant,train,1,1
TN5000,002247,1,malignant,test,1,1
TN5000,002248,1,malignant,test,1,1
TN5000,002249,1,malignant,train,1,1
TN5000,002250,1,malignant,train,1,1
TN5000,002251,1,malignant,train,1,1
TN5000,002252,1,malignant,train,1,1
TN5000,002253,0,benign,test,1,1
TN5000,002254,1,malignant,train,1,1
TN5000,002255,1,malignant,train,1,1
TN5000,002256,1,malignant,train,1,1
TN5000,002257,1,malignant,train,1,1
TN5000,002258,1,malignant,val,1,1
TN5000,002259,1,malignant,train,1,1
TN5000,002260,1,malignant,train,1,1
TN5000,002261,1,malignant,test,1,1
TN5000,002262,1,malignant,train,1,1
TN5000,002263,1,malignant,train,1,1
TN5000,002264,1,malignant,test,1,1
TN5000,002265,1,malignant,train,1,1
TN5000,002266,1,malignant,val,1,1
TN5000,002267,1,malignant,train,1,1
TN5000,002268,1,malignant,val,1,1
TN5000,002269,1,malignant,train,1,1
